3.664728021249175072e-03	-3.370885178446769714e-02	1.542230099439620972e-01	5.474745761603116989e-03	5.686958320438861847e-03	1.355389226227998734e-02	-2.806428968906402588e-01	-7.630018051713705063e-03	2.298713894560933113e-03	3.607722232118248940e-03	-9.099096059799194336e-04	8.699438534677028656e-03	-8.370067924261093140e-03	1.271753851324319839e-02	1.386497169733047485e-02	4.583743866533041000e-03	-5.687527824193239212e-03	5.614682449959218502e-04	1.290631666779518127e-02	3.739203810691833496e-01	5.149912554770708084e-03	-1.767056062817573547e-03	-7.135666441172361374e-03	1.882432959973812103e-02	-1.060456689447164536e-02	2.188525628298521042e-03	-1.050619408488273621e-03	-1.090144366025924683e-02	-5.480412393808364868e-03	9.633382782340049744e-03	-6.827131728641688824e-04	-2.281962707638740540e-02	9.238003753125667572e-03	-9.178873733617365360e-04	3.034749766811728477e-03	3.384053707122802734e-02	-5.378510951995849609e-01	-1.002798136323690414e-02	-1.015114318579435349e-02	-3.515696153044700623e-03	-1.461778068915009499e-03	-1.932148705236613750e-03	-1.453276257961988449e-02	-1.946300640702247620e-02	1.211924827657639980e-03	3.553453367203474045e-03	-5.537283606827259064e-03	-8.982096798717975616e-03	5.256621167063713074e-03	-4.009668827056884766e-01	2.253996441140770912e-03	-1.591541105881333351e-03	1.963346600532531738e-01	4.611798562109470367e-03	2.679565688595175743e-03	-2.709047496318817139e-02	-7.457940373569726944e-03	2.724397927522659302e-02	-1.046303473412990570e-02	1.554635539650917053e-02	-4.485731013119220734e-03	-1.803856459446251392e-03	-2.707737870514392853e-02	4.862157627940177917e-02	-1.119777560234069824e-01	8.943568915128707886e-03	-8.292368613183498383e-03	-1.441964209079742432e-01	8.899492025375366211e-02	1.573791523696854711e-04	1.787423901259899139e-02	4.256517067551612854e-02	7.575880736112594604e-03	2.423267066478729248e-02	2.707258239388465881e-02	8.470747707178816199e-05	-9.164252318441867828e-03	2.411801964044570923e-01	-1.525025349110364914e-02	8.977304212749004364e-03	-3.242076141759753227e-03	2.159774769097566605e-03	-1.344313472509384155e-02	1.675261999480426311e-03	1.036777719855308533e-01	3.412345051765441895e-02	-8.737596869468688965e-01	-1.434880048036575317e-01	-6.430204492062330246e-03	-4.965249914675951004e-03	-1.225634850561618805e-02	8.406136184930801392e-03	6.580616533756256104e-02	1.254165894351899624e-03	1.077442895621061325e-02	-1.090244762599468231e-02	4.849736113101243973e-03	-3.738475963473320007e-03	5.540163256227970123e-03	2.990953507833182812e-04	-3.546512685716152191e-03	-4.937536083161830902e-03	-1.843497604131698608e-01	-3.866979479789733887e-02	-4.698963835835456848e-03	5.648575723171234131e-03	1.456525758840143681e-03	-1.731635332107543945e-01	3.437123494222760201e-03	-2.723238896578550339e-03	-8.485166355967521667e-03	1.302252290770411491e-03	-3.076123539358377457e-03	9.988050907850265503e-03	8.934441022574901581e-03	-6.387692410498857498e-03	7.055124044418334961e-01	9.405542514286935329e-04	1.033100672066211700e-02	7.886371016502380371e-02	-6.880383938550949097e-03	-3.644554316997528076e-02	-1.426482945680618286e-02	-3.865526616573333740e-02	-8.520331233739852905e-03	1.382444798946380615e-02	-2.338720951229333878e-03	2.419191412627696991e-02	8.556824922561645508e-02	4.726925399154424667e-03	-2.045696973800659180e-02	-1.377096399664878845e-02	-4.721446894109249115e-03	-1.374399196356534958e-02	-4.907886032015085220e-03	-1.366157736629247665e-02	1.029079873114824295e-02	7.818407379090785980e-03	2.575781941413879395e-01	-2.088972926139831543e-01	1.232117228209972382e-02	-1.633840613067150116e-02	2.582882642745971680e-01	8.693072013556957245e-03	2.237972337752580643e-03	-2.170445322990417480e-01	-1.441555656492710114e-02	1.146967802196741104e-02	2.697709482163190842e-03	8.708423003554344177e-03	1.805151998996734619e-02	-7.704981416463851929e-02	-1.149375364184379578e-02	-9.837064892053604126e-02	-6.397077348083257675e-03	1.228778809309005737e-02	1.236219145357608795e-02	1.018647849559783936e-02	1.413405127823352814e-02	-7.078510522842407227e-02	-1.620537191629409790e-01	-8.763772435486316681e-03	8.683799533173441887e-04	1.368533633649349213e-02	-4.471275489777326584e-03	-1.940085925161838531e-02	-9.652829729020595551e-03	1.377342548221349716e-02	5.468743853271007538e-03	1.241941377520561218e-01	1.275134272873401642e-03	6.848396267741918564e-03	3.998627420514822006e-03	9.300825768150389194e-04	4.460999369621276855e-02	-3.576884046196937561e-02	1.999327540397644043e-01	1.235760468989610672e-02	1.287529151886701584e-02	2.740333229303359985e-02	-8.262576535344123840e-03	-1.537469564937055111e-03	1.408143714070320129e-02	-4.088398534804582596e-03	-1.801462029106914997e-03	8.400414139032363892e-03	-2.299652248620986938e-02	7.559406105428934097e-03	-3.949290607124567032e-03	-3.882953524589538574e-02	5.716157611459493637e-03	1.252961605787277222e-01	-9.259749203920364380e-03	4.315472033340483904e-04	-1.428923476487398148e-02	7.331294566392898560e-02	-3.616452915593981743e-03	4.192133247852325439e-02	-5.111895967274904251e-03	1.316144466400146484e-01	-1.138381473720073700e-02	-9.888142347335815430e-03	8.787292055785655975e-03	2.476101974025368690e-03	-7.704162970185279846e-03	1.795963197946548462e-02	1.521060150116682053e-02	-5.040276795625686646e-03	2.747143618762493134e-03	1.177924219518899918e-03	-6.014789687469601631e-04	-7.267465349286794662e-03	1.591862365603446960e-02	1.169352158904075623e-01	1.322446158155798912e-03	-2.077887207269668579e-02	-5.357875023037195206e-03	-1.299048890359699726e-03	2.877072896808385849e-03	3.109358294750563800e-05	-1.667328923940658569e-02	1.936440914869308472e-02	1.317566959187388420e-03	2.081379061564803123e-03	-7.908923923969268799e-02	-2.000351808965206146e-02	1.369721256196498871e-02	-4.325849469751119614e-03	2.103128284215927124e-02	-1.328497007489204407e-02	6.992031820118427277e-03	2.503954432904720306e-02	-2.390154004096984863e-01	1.512393914163112640e-02	-1.014326699078083038e-02	5.325549864210188389e-04	7.965655997395515442e-03	-6.530457641929388046e-03	-1.122234947979450226e-02	2.349660964682698250e-03	-8.836818160489201546e-04	-6.390298157930374146e-02	2.958548720926046371e-03	1.601824304088950157e-03	-5.172151606529951096e-03	-5.067617632448673248e-03	7.461452856659889221e-03	-7.405117154121398926e-03	2.972777187824249268e-02	5.619843490421772003e-03	1.068107560276985168e-01	-2.092685783281922340e-03	-4.442592326086014509e-04	1.873654429800808430e-03	1.998338662087917328e-02	-7.200075685977935791e-02	7.270617038011550903e-02	5.440506152808666229e-03	-3.653515130281448364e-03	1.765783689916133881e-02	-1.146817766129970551e-02	-9.550309926271438599e-02	-3.630974795669317245e-03	1.130980998277664185e-02	3.760130493901669979e-04	2.998057985678315163e-03	-1.452100872993469238e-01	-8.214464783668518066e-02	1.955655217170715332e-02	-2.057676203548908234e-02	1.975484192371368408e-01	-1.960422098636627197e-01	-9.489748626947402954e-03	8.096645586192607880e-03	-5.079356953501701355e-03	-6.483852397650480270e-03	4.111322760581970215e-01	5.915736313909292221e-03	1.563928090035915375e-02	1.241485029458999634e-02	9.008196182548999786e-03	-8.781729266047477722e-03	-6.116815283894538879e-02	1.638131402432918549e-02	-3.707104548811912537e-02	-7.296490948647260666e-03	4.099966899957507849e-04	2.235754579305648804e-02	-1.912875622510910034e-01	-8.801652491092681885e-02	-4.069926217198371887e-03	-1.812811940908432007e-03	1.635596714913845062e-02	2.358743175864219666e-02	1.109613664448261261e-02	-1.157261896878480911e-02	8.123491716105490923e-05	8.863794617354869843e-03	1.288905553519725800e-02	-2.509482437744736671e-03	1.196571230888366699e+00	-1.302770990878343582e-02	6.320065353065729141e-03	6.957108620554208755e-03	4.974725190550088882e-03	1.757210120558738708e-02	1.385050918906927109e-02	2.173995366320014000e-03	-5.597229599952697754e-01	1.844143960624933243e-03	-2.923322841525077820e-03	-6.105588376522064209e-02	-1.358452253043651581e-02	4.880291875451803207e-03	2.025220841169357300e-01	-1.309345569461584091e-02	-6.377838551998138428e-02	8.666017092764377594e-04	-2.356023527681827545e-03	-9.091463871300220490e-03	8.601515293121337891e-01	-8.792755194008350372e-03	2.529304288327693939e-02	5.581890791654586792e-02	6.364285945892333984e-03	1.827050372958183289e-02	-2.258316427469253540e-01	-5.376514978706836700e-03	1.291035208851099014e-02	4.068079404532909393e-03	-3.119473904371261597e-02	4.160191398113965988e-03	4.391424823552370071e-03	-1.527452562004327774e-02	-4.343558568507432938e-03	-9.148621000349521637e-03	1.831810339353978634e-03	-1.484755240380764008e-02	-1.792277616914361715e-04	-2.464078553020954132e-02	8.704015635885298252e-04	6.508598104119300842e-03	-1.069007441401481628e-02	-1.545050274580717087e-02	-3.530613379552960396e-03	3.880874253809452057e-03	-2.403061371296644211e-03	-2.993636764585971832e-03	-1.072373706847429276e-03	8.569275029003620148e-03	-2.754500834271311760e-03	-4.389755893498659134e-03	3.249823814257979393e-03	-3.414734499529004097e-03	-3.355817124247550964e-02	-2.444666810333728790e-02	-1.065360546112060547e+00	2.611618489027023315e-03	2.897949889302253723e-03	1.320842467248439789e-02	1.700360886752605438e-02	5.888397246599197388e-02	-1.371941119432449341e-01	8.955603465437889099e-03	-2.539863577112555504e-03	2.437582015991210938e-01	-6.990854628384113312e-03	-8.919241838157176971e-03	3.666194155812263489e-02	1.287078578025102615e-02	1.322138588875532150e-02	1.980006322264671326e-02	1.889441534876823425e-02	-1.017279550433158875e-01	-4.149010777473449707e-02	1.283801812678575516e-02	2.657400816679000854e-02	1.400960385799407959e-01	-1.050740946084260941e-02	1.316627953201532364e-02	5.971195176243782043e-03	-4.578601568937301636e-03	6.572903599590063095e-03	-9.202622808516025543e-03	2.957275428343564272e-04	-2.703155949711799622e-02	4.124260041862726212e-03	6.389722693711519241e-03	6.614051759243011475e-03	2.749718725681304932e-01	-6.247667130082845688e-03	1.525978907011449337e-03	8.878297172486782074e-03	-2.642117068171501160e-02	2.274166420102119446e-02	1.946194469928741455e-02	-2.846363931894302368e-03	-1.961079658940434456e-03	-6.141176447272300720e-03	-3.639256116002798080e-03	2.874108403921127319e-02	1.100418437272310257e-02	-8.328207582235336304e-02	-6.719537544995546341e-03	1.426000986248254776e-02	1.141026709228754044e-02	2.001734077930450439e-02	6.367909256368875504e-03	8.048222400248050690e-03	8.234907872974872589e-03	4.433617927134037018e-03	8.776591159403324127e-03	1.086477073840796947e-03	-5.535635165870189667e-03	-9.290626272559165955e-03	6.350181531161069870e-03	3.136036684736609459e-03	4.196126013994216919e-03	-1.221828348934650421e-02	-1.599666848778724670e-02	5.315027236938476562e-01	-4.948336631059646606e-03	-1.635027118027210236e-03	2.959758602082729340e-02	-6.415098439902067184e-03	1.926305145025253296e-02	6.299443542957305908e-03	-2.352951327338814735e-03	-1.218896577483974397e-04	2.096927538514137268e-02	-3.310522437095642090e-01	-3.787471679970622063e-03	-2.166494028642773628e-03	-1.644202158786356449e-03	3.749313182197511196e-04	-7.200985401868820190e-02	-2.091566566377878189e-03	2.792491613945458084e-05	1.524667441844940186e-02	-4.209264218807220459e-01	-1.052448078989982605e-01	4.055269528180360794e-03	-1.331230700016021729e-01	-4.307372495532035828e-03	7.945158518850803375e-03	-5.990525241941213608e-03	8.839746005833148956e-03	1.028178110718727112e-01	-8.117849007248878479e-03	-1.032745931297540665e-02	1.419831532984972000e-02	3.426742041483521461e-03	1.328508928418159485e-02	1.223097518086433411e-01	-5.065876618027687073e-02	2.507946193218231201e-01	3.779794648289680481e-02	1.193813141435384750e-02	-5.807087291032075882e-03	-1.938268691301345825e-01	1.209827512502670288e-02	-1.547525078058242798e-02	-9.682339616119861603e-03	2.019471116364002228e-02	6.394298747181892395e-03	1.881022006273269653e-02	-2.607294591143727303e-03	-2.770207822322845459e-03	9.868312627077102661e-03	-3.391111269593238831e-02	-3.574576461687684059e-03	-9.405802935361862183e-03	-1.127063576132059097e-02	9.736197069287300110e-03	2.932847663760185242e-02	-4.702439531683921814e-03	-2.628540992736816406e-02	-2.861684653908014297e-03	3.378813387826085091e-03	3.145695030689239502e-01	-1.606602817773818970e-01	8.219985663890838623e-02	1.585713354870676994e-03	1.730132289230823517e-02	3.418362000957131386e-03	1.404130924493074417e-02	-5.044828634709119797e-03	-1.020775921642780304e-02	-9.659208357334136963e-02	-5.590395536273717880e-03	7.341071497648954391e-03	1.442608609795570374e-02	-1.421336364001035690e-02	-1.143383421003818512e-02	4.199201706796884537e-03	3.128145588561892509e-03	-3.246406912803649902e-01	-3.407354280352592468e-02	-1.112637855112552643e-02	-2.374483831226825714e-02	4.030145239084959030e-03	1.640372909605503082e-02	-4.753489512950181961e-03	8.203900605440139771e-02	5.188210867345333099e-03	8.335592225193977356e-03	-8.883181959390640259e-03	-5.046946462243795395e-03	-4.431718587875366211e-02	-3.469003131613135338e-03	7.314930204302072525e-03	-5.422226190567016602e-01	-5.066568031907081604e-02	4.021740052849054337e-03	-2.116249687969684601e-02	1.437232946045696735e-03	-9.724738076329231262e-03	1.214967668056488037e-01	-3.367121098563075066e-03	1.872164779342710972e-03	-1.363462768495082855e-03	-9.784423746168613434e-03	-8.663373999297618866e-03	-1.711154240183532238e-03	-1.771984808146953583e-02	3.083097934722900391e-01	1.832576394081115723e-01	6.357934325933456421e-02	-9.854184389114379883e-01	4.601028282195329666e-03	-1.037039980292320251e-01	1.795935817062854767e-02	-1.388680096715688705e-02	3.127985633909702301e-03	8.767111226916313171e-03	-1.499917823821306229e-03	8.125470019876956940e-03	-7.853385061025619507e-03	-1.431840658187866211e-02	-9.812842123210430145e-03	9.712495207786560059e-01	-1.139161922037601471e-02	-5.185114219784736633e-03	2.201012223958969116e-01	-9.822823107242584229e-03	1.012890879064798355e-02	-6.035332567989826202e-03	-5.272405105642974377e-04	2.320570638403296471e-03	8.492132276296615601e-02	2.291316166520118713e-03	-3.818004727363586426e-01	6.637138314545154572e-03	-4.888134077191352844e-03	2.965857982635498047e-01	-9.839324280619621277e-03	1.685869693756103516e-02	-5.376173183321952820e-03	8.000102825462818146e-03	2.016180008649826050e-02	4.823043942451477051e-03	-5.098822526633739471e-03	-7.404116448014974594e-03	6.682265549898147583e-03	4.756301641464233398e-03	-1.725803245790302753e-03	-1.601215749979019165e-01	-4.438322968780994415e-03	-1.278761774301528931e-02	9.739839471876621246e-03	9.220285341143608093e-03	-5.325440317392349243e-03	-1.276574190706014633e-02	-3.493951400741934776e-03	-1.079215854406356812e-02	1.211813185364007950e-03	1.115313265472650528e-02	9.690434671938419342e-03	3.766752034425735474e-02	3.525272710248827934e-03	1.317152846604585648e-02	2.544320225715637207e-01	-5.534187890589237213e-03	-5.033868364989757538e-03	-9.696227498352527618e-03	4.196875728666782379e-03	6.422228179872035980e-03	-7.080992683768272400e-03	-9.293659031391143799e-02	1.337785646319389343e-02	-2.734346548095345497e-03	1.333779282867908478e-02	2.036199904978275299e-03	-7.019939366728067398e-03	-2.320350892841815948e-02	-7.218896877020597458e-03	1.919998670928180218e-03	5.790197290480136871e-03	-9.147670120000839233e-03	-1.267815846949815750e-02	5.661919713020324707e-02	1.209573820233345032e-03	4.708658158779144287e-02	-3.053121455013751984e-02	4.359698388725519180e-03	4.268760792911052704e-03	-2.668674802407622337e-03	-7.169032003730535507e-03	-1.337540745735168457e-01	-1.007695216685533524e-02	-1.406751573085784912e-02	-3.971976414322853088e-02	5.183204542845487595e-03	-8.283957839012145996e-03	1.470066048204898834e-02	5.052052810788154602e-02	-7.301364839076995850e-02	-2.957467688247561455e-03	5.479788780212402344e-02	1.276646461337804794e-02	-1.768164895474910736e-02	-1.030665240250527859e-03	7.102655246853828430e-03	3.017277419567108154e-01	2.136476710438728333e-02	-1.608975231647491455e-02	5.343474447727203369e-03	1.541684418916702271e-01	-4.468514584004878998e-03	-1.446433458477258682e-02	-1.447380427271127701e-02	5.985728930681943893e-03	-7.857691496610641479e-03	8.125858381390571594e-03	1.115113496780395508e-02	1.367853432893753052e-01	9.385130368173122406e-03	1.409718487411737442e-02	-3.712527686730027199e-03	7.722281385213136673e-03	-1.509068459272384644e-01	-6.158607546240091324e-03	4.992384929209947586e-03	7.899684458971023560e-02	7.658700644969940186e-02	1.358964107930660248e-02	2.086506038904190063e-02	-7.994156330823898315e-03	-3.646665439009666443e-02	6.115320324897766113e-02	-1.609803922474384308e-02	-1.264580711722373962e-02	2.293905615806579590e-02	1.726666092872619629e-02	8.498775772750377655e-03	-3.507588803768157959e-01	6.316333077847957611e-03	2.535860752686858177e-03	-2.062921039760112762e-02	-2.151401489973068237e-01	-1.369886752218008041e-02	3.921752329915761948e-03	-4.951219540089368820e-03	2.431108383461833000e-03	-8.712210692465305328e-03	-9.093149751424789429e-02	6.344716064631938934e-03	4.465972259640693665e-02	-1.066191941499710083e-01	-1.361700445413589478e-01	1.012906789779663086e+00	1.435181684792041779e-02	1.269714254885911942e-02	-3.572763875126838684e-03	-1.261095166206359863e+00	3.209849819540977478e-03	-1.005335524678230286e-02	-1.083365548402070999e-02	-8.608978986740112305e-02	-8.867996931076049805e-01	7.016109675168991089e-02	-1.099391258321702480e-03	9.398770518600940704e-03	1.825715228915214539e-02	5.968699231743812561e-03	-1.780643314123153687e-02	4.164423080510459840e-05	1.878017559647560120e-02	-1.659823954105377197e-02	-4.741174168884754181e-03	-6.779020652174949646e-03	-3.397047054022550583e-03	-3.501584986224770546e-03	3.721412969753146172e-03	1.517423312179744244e-03	-1.830289023928344250e-03	1.594019681215286255e-02	-9.150031022727489471e-03	4.333163378760218620e-04	-7.728555202484130859e-01	-1.035172585397958755e-02	-1.016122922301292419e-01	-5.471376236528158188e-03	3.302101194858551025e-01	8.617364801466464996e-03	-1.961299590766429901e-02	1.363126486539840698e-01	3.304932639002799988e-02	2.450323104858398438e-02	1.399714350700378418e-01	1.089384499937295914e-02	-6.233024410903453827e-03	8.531228639185428619e-03	-4.592253826558589935e-03	-1.672874018549919128e-02	-5.171087570488452911e-03	7.119859103113412857e-03	-6.251785089261829853e-04	2.349200844764709473e-02	6.664433516561985016e-03	4.882127046585083008e-02	2.763023674488067627e-01	1.171455252915620804e-02	5.959073547273874283e-03	3.208461403846740723e-01	-2.975139953196048737e-02	-9.281907975673675537e-02	2.067502774298191071e-02	1.525906659662723541e-02	-1.965394429862499237e-02	9.929407387971878052e-03	2.177709015086293221e-03	7.909134030342102051e-03	-2.774737542495131493e-03	-1.105992402881383896e-02	8.720002137124538422e-03	-1.932204701006412506e-03	-7.814643904566764832e-03	6.292047328315675259e-05	1.203687638044357300e-01	2.107176696881651878e-03	-5.049496423453092575e-03	-7.246333640068769455e-03	1.878038607537746429e-02	1.375730987638235092e-02	2.128294408321380615e-01	3.935350105166435242e-02	1.955858897417783737e-03	1.243596780113875866e-03	1.012966851703822613e-03	1.764036528766155243e-02	8.824843168258666992e-02	-1.723134331405162811e-02	-1.466042082756757736e-02	-6.168213672935962677e-03	4.179380834102630615e-03	-6.069132685661315918e-01	-6.982557009905576706e-03	-3.603278193622827530e-03	-1.813517138361930847e-02	-4.083418287336826324e-03	-1.519335899502038956e-02	3.155041486024856567e-02	4.638305399566888809e-03	-9.368587285280227661e-03	-3.035926492884755135e-03	4.162274766713380814e-03	5.902855657041072845e-03
